time,X_value,Y_value,Z_value
Started:,Dec 05 2019,17:47:36:915, 
12.5511,-1.22458,-6.12530,7.71977
12.5860,-1.09410,-6.07622,7.90531
12.5860,-1.09530,-6.08101,7.96158
12.6019,-1.08692,-6.12530,7.83948
12.6544,-0.97320,-6.17318,7.74252
12.6544,-0.94088,-6.16720,7.52346
12.6698,-0.81399,-6.22825,7.32953
12.6886,-0.74816,-6.22944,7.52226
12.7019,-0.80561,-6.08819,7.71139
12.7194,-0.68352,-6.04151,7.76526
12.7490,-0.61050,-6.11333,7.72097
12.7872,-0.62127,-6.01637,7.66710
12.7872,-0.68591,-6.03911,7.82272
12.8051,-0.71344,-6.12171,7.61683
12.8469,-0.81998,-6.21508,7.58091
12.8469,-0.82836,-6.05827,7.39058
12.8880,-0.71943,-6.04151,7.27088
12.8898,-0.68352,-6.02355,7.28405
12.9074,-0.65598,-5.92779,7.44445
12.9196,-0.62127,-5.94455,7.50670
12.9525,-0.55902,-6.00799,7.43727
12.9662,-0.47523,-5.96729,7.40854
12.9858,-0.53987,-5.91462,7.45881
13.0017,-0.60092,-5.91462,7.51508
13.0273,-0.67992,-5.79731,7.44206
13.0506,-0.65000,-5.69436,7.40974
13.0856,-0.67035,-5.73028,7.64795
13.0857,-0.65598,-5.75182,7.70900
13.1018,-0.63803,-5.70993,7.76167
13.1193,-0.55184,-5.68479,7.69703
13.1522,-0.62725,-5.79013,7.65034
13.1861,-0.73020,-5.85836,7.49473
13.1861,-0.79843,-5.96370,7.43009
13.2018,-0.89659,-6.05468,7.38340
13.2229,-1.05819,-6.16480,7.40614
13.2524,-0.95644,-6.19593,7.51149
13.2524,-0.74456,-6.09897,7.52465
13.2831,-0.64760,-6.10016,7.60845
13.3048,-0.49558,-6.14565,7.58451
13.3193,-0.48480,-6.11213,7.60246
13.3527,-0.51952,-5.98046,7.59408
13.3822,-0.39503,-5.91462,7.50311
13.3822,-0.32799,-6.01039,7.49592
13.4016,-0.36031,-6.06784,7.62161
13.4225,-0.45727,-6.08819,7.56894
13.4439,-0.42974,-6.10974,7.44206
13.4500,-0.50994,-6.10735,7.41093
13.4909,-0.55064,-6.24620,7.41213
13.4998,-0.51114,-6.35274,7.37742
13.5200,-0.48121,-6.30606,7.44206
13.5486,-0.54107,-6.25099,7.43368
13.5504,-0.50875,-6.27613,7.33672
13.5866,-0.47643,-6.30246,7.33193
13.6029,-0.49678,-6.35274,7.35228
13.6200,-0.49558,-6.39464,7.24813
13.6510,-0.46326,-6.38027,7.27926
13.6510,-0.51593,-6.37189,7.39417
13.6787,-0.54346,-6.25698,7.42410
13.7022,-0.56620,-6.20072,7.43487
13.7183,-0.51353,-6.26536,7.31038
13.7391,-0.40939,-6.13727,7.20743
13.7513,-0.35792,-5.93976,7.30679
13.7875,-0.42256,-5.88709,7.53662
13.7964,-0.29926,-5.78654,7.54261
13.8155,-0.24420,-5.79492,7.86821
13.8535,-0.14604,-5.76858,8.00587
13.8535,-0.04549,-5.59740,8.13156
13.8856,-0.09696,-5.36637,8.13754
13.9014,-0.10414,-5.37954,8.21774
13.9078,0.09217,-5.21315,8.23211
13.9550,0.17716,-5.05634,8.47032
13.9551,0.11851,-5.02880,8.34583
13.9793,0.08858,-4.85763,8.19620
13.9854,-0.19632,-5.05753,8.39730
14.0151,-0.28370,-4.95459,8.36857
14.0354,-0.07781,-4.67208,8.30513
14.0503,0.17118,-4.50091,8.82584
14.0742,0.10414,-4.72954,8.90964
14.0958,0.13168,-4.82531,8.77198
14.1194,0.21188,-4.38240,8.84620
14.1539,0.62606,-3.73360,8.38174
14.1540,0.77928,-3.44511,8.70255
14.1858,0.20110,-3.85091,9.29030
14.1859,-0.27053,-4.24115,9.40641
14.2162,0.00239,-3.67255,9.24721
14.2525,0.15322,-2.82025,9.62188
14.2525,-0.02993,-2.61795,9.66617
14.2727,0.21188,-2.36298,9.54048
14.2986,0.41418,-1.69382,9.51654
14.3194,0.82836,-0.64162,9.86847
14.3328,1.45442,0.93250,10.77584
14.3564,1.78959,0.85350,13.73734
14.3860,1.60405,-2.54493,14.29995
14.3860,1.48434,-6.99197,11.65088
14.4009,1.79677,-9.81102,7.21462
14.4508,1.67946,-14.02224,6.16840
14.4508,-1.37421,-18.66080,6.85311
14.4908,-3.07402,-15.22527,4.68405
14.4919,-2.99023,-11.75502,3.19014
14.5096,-3.72522,-9.86847,3.10036
14.5188,-3.25119,-8.31590,3.86048
14.5482,-2.45874,-7.39298,4.24833
14.5697,-1.87578,-6.49160,4.51407
14.5856,-1.11804,-5.58304,5.00008
14.6034,-0.67992,-4.91748,5.49685
14.6310,-0.19153,-4.46859,6.67594
14.6513,0.38425,-4.40873,7.50430
14.6887,0.53867,-4.62420,7.55697
14.6888,0.27891,-4.61702,7.65753
14.7007,-0.17357,-4.64455,7.76047
14.7194,-0.48241,-5.13414,8.00587
14.7475,-0.51353,-5.47411,8.27520
14.7875,-0.44051,-5.50044,8.59362
14.7875,-0.48241,-5.33046,8.56489
14.8016,-0.37587,-5.31729,8.49666
14.8454,-0.24899,-5.32448,8.51701
14.8454,-0.10055,-5.15090,8.61157
14.8660,-0.02993,-5.07070,8.74325
14.8861,-0.01197,-5.26582,8.79472
14.9044,0.03591,-5.36039,8.71811
14.9210,0.01796,-5.16646,8.70494
14.9517,0.00000,-5.08507,8.65826
14.9846,0.05985,-5.22512,8.76120
14.9847,0.13168,-5.31251,8.73128
15.0018,0.17357,-5.39390,8.63671
15.0455,0.27891,-5.32926,8.52898
15.0455,0.36510,-5.11858,8.70016
15.0838,0.29447,-5.11140,8.47990
15.0838,0.23103,-5.32328,8.43800
15.1029,0.31602,-5.39031,8.47870
15.1192,0.40700,-5.23709,8.52060
15.1497,0.33398,-5.10901,8.38413
15.1626,0.33039,-5.21195,8.26563
15.1859,0.26215,-5.37355,8.28598
15.2025,0.22505,-5.41545,8.27879
15.2230,0.15921,-5.38553,8.20936
15.2515,0.13527,-5.31251,8.15789
15.2516,0.15203,-5.33166,8.04657
15.2857,0.02634,-5.29216,8.26084
15.3070,-0.11133,-5.29335,8.48349
15.3203,0.00239,-5.43700,8.32787
15.3413,0.11970,-5.36278,8.10881
15.3515,0.22983,-4.92706,8.32787
15.3858,0.16160,-4.74989,8.50863
15.4015,0.35672,-4.97853,8.56130
15.4234,0.46206,-5.00726,8.45237
15.4401,0.55184,-4.57393,8.41526
15.4493,0.55902,-4.41472,8.48109
15.4894,0.52431,-4.78939,8.54693
15.4990,0.50037,-4.99768,8.51940
15.5197,0.48840,-4.58709,8.52658
15.5506,0.48480,-4.28065,8.46314
15.5506,0.36989,-4.51766,8.42723
15.5793,0.40460,-4.71278,8.58763
15.6021,0.33158,-4.71039,8.51461
15.6182,0.21547,-4.72954,8.31949
15.6382,0.26694,-4.63857,8.31949
15.6503,0.24300,-4.59787,8.30872
15.6876,0.14843,-4.64216,8.41885
15.6982,0.12210,-4.72116,8.48109
15.7196,0.13766,-4.74750,8.44279
15.7516,0.17836,-4.59787,8.47990
15.7517,0.13048,-4.56076,8.52778
15.7865,0.10295,-4.68046,8.60080
15.7865,0.11372,-4.67687,8.61756
15.8175,0.05746,-4.47218,8.51581
15.8506,0.02514,-4.28663,8.53855
15.8506,0.19392,-4.29262,8.52658
15.8766,0.56142,-4.32374,8.62115
15.9023,0.60571,-4.40394,8.80789
15.9193,0.49558,-4.45063,8.86295
15.9355,0.49318,-4.22678,8.71691
15.9656,0.34954,-3.96223,8.56249
15.9869,0.11133,-3.94069,8.42962
15.9870,-0.04788,-4.05441,8.39251
16.0239,-0.12449,-3.96223,8.39610
16.0513,-0.14005,-3.79704,8.53736
16.0513,-0.10893,-3.72761,8.64988
16.0834,-0.07422,-3.70966,8.72649
16.1028,0.04070,-3.63185,8.70494
16.1155,0.24300,-3.64502,8.88809
16.1537,0.35672,-3.73479,8.98026
16.1537,0.39622,-3.73958,8.94555
16.1738,0.43932,-3.73479,8.84979
16.1858,0.44770,-3.77071,8.82585
16.2218,0.42974,-3.73958,8.77557
16.2333,0.38545,-3.64741,8.62115
16.2518,0.24540,-3.65699,8.44518
16.2813,0.06943,-3.64502,8.27400
16.2904,0.04908,-3.55284,8.20936
16.3190,0.16998,-3.48341,8.31470
16.3535,0.27173,-3.44391,8.38174
16.3535,0.43333,-3.43433,8.44758
16.3877,0.55902,-3.50017,8.51701
16.3894,0.58536,-3.63065,8.58045
16.4046,0.60690,-3.64741,8.76240
16.4515,0.60331,-3.59474,8.92520
16.4515,0.50396,-3.66537,8.88211
16.4697,0.42256,-3.68931,8.86415
16.4889,0.38665,-3.64382,8.92161
16.4998,0.29088,-3.65220,8.93358
16.5218,0.17836,-3.64741,8.90724
16.5494,0.13168,-3.61868,8.97069
16.5860,0.17716,-3.55045,8.99463
16.5860,0.20709,-3.47743,9.09279
16.6020,0.16998,-3.56122,9.07363
16.6500,0.21307,-3.71804,9.13588
16.6501,0.21786,-3.75514,9.15384
16.6872,0.22385,-3.75275,9.18017
16.6873,0.22145,-3.75993,9.07004
16.7025,0.23702,-3.74796,9.05927
16.7192,0.24300,-3.71923,9.03892
16.7513,0.31602,-3.70128,9.12032
16.7665,0.32081,-3.71444,9.10715
16.7871,0.36390,-3.74676,9.06525
16.8040,0.36989,-3.65220,8.95752
16.8261,0.40819,-3.59235,8.96829
16.8508,0.40939,-3.61030,8.92161
16.8854,0.44411,-3.61629,8.96111
16.8855,0.42376,-3.51095,8.94914
16.9020,0.37827,-3.50975,8.98026
16.9191,0.33757,-3.63065,8.92161
16.9467,0.28849,-3.71444,8.84021
16.9861,0.26934,-3.70128,8.77198
16.9861,0.19991,-3.68332,8.78395
17.0032,0.13168,-3.68452,8.84500
17.0233,0.11372,-3.72163,8.84141
17.0565,0.10534,-3.71325,8.81866
17.0578,0.06943,-3.73001,8.83901
17.0830,0.03711,-3.77549,8.84141
17.1004,0.08619,-3.71804,8.92161
17.1190,0.14005,-3.63783,8.90006
17.1529,0.17357,-3.57080,8.92760
17.1846,0.20110,-3.57200,8.91682
17.1846,0.22505,-3.56122,8.92879
17.2066,0.19991,-3.47863,8.86056
17.2218,0.20709,-3.50975,8.88929
17.2417,0.18075,-3.55045,8.97907
17.2503,0.12569,-3.58277,9.00181
17.2805,0.09457,-3.66537,8.92879
17.3015,0.07182,-3.64980,8.94076
17.3223,0.02035,-3.58636,8.86295
17.3519,-0.02993,-3.61150,8.85098
17.3534,-0.01915,-3.67135,8.84979
17.3859,0.08379,-3.59953,8.87971
17.4034,0.08978,-3.47144,8.91203
17.4078,0.01436,-3.51693,8.91084
17.4511,-0.03112,-3.64621,8.88211
17.4511,0.02155,-3.64741,8.96231
17.4795,0.06584,-3.66297,8.98984
17.4984,0.06703,-3.69170,9.01498
17.5193,0.02634,-3.73958,8.97907
17.5378,-0.01915,-3.75514,8.92640
17.5514,0.00479,-3.76831,8.94555
17.5938,0.04309,-3.70008,8.98984
17.5950,0.07063,-3.66537,8.96351
17.6240,0.07422,-3.69409,8.96351
17.6519,0.08020,-3.73360,8.94794
17.6520,0.11013,-3.75395,9.02575
17.6862,0.11851,-3.71205,9.01139
17.7020,0.10414,-3.69888,8.98864
17.7158,0.06584,-3.70247,8.90485
17.7518,0.05147,-3.62586,8.91802
17.7528,0.08619,-3.51214,8.96111
17.7770,0.14724,-3.65579,9.05089
17.7863,0.19871,-3.84971,9.10476
17.8159,0.13527,-3.82098,9.06885
17.8356,0.03232,-3.72163,8.98266
17.8504,-0.11252,-3.68571,8.87612
17.8853,-0.16878,-3.65220,8.91562
17.8975,-0.09098,-3.58756,8.92759
17.9198,-0.01436,-3.57918,8.88570
17.9535,0.03471,-3.63304,8.94435
17.9535,0.02753,-3.70726,8.96710
17.9858,0.01556,-3.68931,8.95154
17.9858,0.04549,-3.55524,9.00540
18.0162,0.08379,-3.53728,8.95153
18.0524,0.09217,-3.58157,8.94435
18.0524,0.05985,-3.56481,8.96710
18.0741,0.03711,-3.58636,8.93837
18.1016,0.06225,-3.58397,8.90605
18.1190,0.08619,-3.56122,8.93597
18.1320,0.04908,-3.53369,8.92161
18.1548,0.05626,-3.49658,8.93119
18.1866,0.03711,-3.49179,8.95513
18.1866,0.00359,-3.49658,9.00061
18.2013,0.02873,-3.48940,8.98505
18.2508,-0.00718,-3.49778,8.95034
18.2508,-0.03711,-3.48940,8.95513
18.2999,-0.05985,-3.46187,8.97428
18.2999,-0.00838,-3.43433,8.99942
18.3118,0.05506,-3.46546,9.02096
18.3247,0.02394,-3.45588,8.97787
18.3483,0.00239,-3.42955,8.92999
18.3695,-0.00239,-3.39962,9.02216
18.3858,-0.02274,-3.42476,9.00181
18.4021,-0.03591,-3.44032,8.93358
18.4303,-0.07661,-3.43433,8.95513
18.4563,-0.10893,-3.40201,8.98266
18.4892,-0.11970,-3.41518,8.98505
18.4892,-0.12689,-3.43793,9.01378
18.5012,-0.14604,-3.42596,9.03413
18.5193,-0.13766,-3.44032,9.09279
18.5471,-0.09098,-3.45109,9.03174
18.5882,-0.15083,-3.46665,9.12750
18.5899,-0.16400,-3.48341,9.12152
18.6052,-0.11731,-3.45947,9.08321
18.6517,-0.06943,-3.39603,9.07962
18.6517,-0.09217,-3.44511,9.08441
18.6665,-0.08260,-3.44391,9.08321
18.6858,-0.06943,-3.43074,9.08920
18.7018,-0.03112,-3.41638,9.04850
18.7218,-0.07063,-3.43074,9.07363
18.7509,-0.10175,-3.42715,8.99343
18.7849,-0.14484,-3.38645,9.02216
18.7849,-0.15562,-3.41039,9.02456
18.8018,-0.15322,-3.45947,9.07124
18.8456,-0.14963,-3.48102,9.09997
18.8457,-0.12210,-3.38885,9.05089
18.8841,-0.12449,-3.38286,9.11793
18.8841,-0.17477,-3.39603,9.08560
18.9010,-0.16160,-3.36969,9.08800
18.9180,-0.19512,-3.36850,9.13588
18.9502,-0.20589,-3.42835,9.09997
18.9623,-0.20470,-3.45468,9.14905
18.9857,-0.24420,-3.35653,9.16940
18.9999,-0.26694,-3.28829,9.11912
19.0216,-0.32560,-3.30745,9.21848
19.0520,-0.24540,-3.35772,9.12870
19.0520,-0.15322,-3.32899,9.16700
19.0829,-0.28490,-3.22246,9.22446
19.1036,-0.31842,-3.14225,9.21967
19.1299,-0.29687,-3.22964,9.29509
19.1497,-0.31602,-3.28590,9.24601
19.1561,-0.30644,-3.34336,9.27115
19.1884,-0.29926,-3.36969,9.32501
19.2011,-0.31004,-3.27872,9.25200
19.2203,-0.29926,-3.27034,9.20770
19.2508,-0.32320,-3.20929,9.15503
19.2508,-0.37946,-3.11831,9.11194
19.2948,-0.38066,-3.09318,9.09518
19.2997,-0.31722,-3.20570,9.04131
19.3202,-0.30405,-3.21049,9.09997
19.3482,-0.34834,-3.10275,9.11912
19.3512,-0.42854,-3.07043,9.05568
19.3795,-0.42016,-3.11951,8.99463
19.4028,-0.36031,-3.07642,8.98386
19.4248,-0.38665,-3.00100,9.02096
19.4382,-0.40221,-2.93517,9.04371
19.4503,-0.37827,-2.87771,9.05807
19.4876,-0.41657,-2.82145,9.04131
19.4979,-0.50156,-2.67780,9.00899
19.5195,-0.49917,-2.56647,9.02456
19.5621,-0.37707,-2.66942,9.09279
19.5621,-0.24300,-2.76878,9.11792
19.5931,-0.11133,-2.62872,9.16820
19.5931,-0.16160,-2.55809,9.25200
19.6108,-0.31004,-2.73406,9.15503
19.6515,-0.38904,-2.74005,9.07363
19.6515,-0.44411,-2.55091,9.06166
19.6769,-0.50755,-2.57246,9.10356
19.7038,-0.46206,-2.82264,9.10476
19.7229,-0.42495,-2.91362,9.14306
19.7366,-0.42016,-2.71132,9.10835
19.7516,-0.40101,-2.61795,9.23883
19.7859,-0.35433,-2.71132,9.27594
19.7859,-0.33637,-2.74603,9.18017
19.8143,-0.33876,-2.69576,9.21010
19.8518,-0.36151,-2.73047,9.23763
19.8531,-0.37228,-2.78194,9.19573
19.8829,-0.34475,-2.67062,9.11194
19.9011,-0.37109,-2.56408,9.18855
19.9130,-0.38904,-2.61555,9.23643
19.9530,-0.40221,-2.69576,9.14785
19.9530,-0.40700,-2.69216,9.11074
19.9734,-0.33996,-2.67301,9.27713
19.9862,-0.36869,-2.68259,9.31664
20.0219,-0.39862,-2.66224,9.20292
20.0220,-0.44411,-2.64548,9.25678
20.0524,-0.41777,-2.62992,9.25319
20.0610,-0.40460,-2.71012,9.28312
20.0931,-0.41418,-2.79870,9.30945
20.1272,-0.42854,-2.81785,9.28432
20.1284,-0.46805,-2.80110,9.29868
20.1594,-0.43812,-2.82504,9.32741
20.1943,-0.38904,-2.83581,9.27833
20.1943,-0.36510,-2.80947,9.30945
20.2037,-0.31602,-2.76040,9.36811
20.2516,-0.34595,-2.85137,9.34776
20.2517,-0.27532,-2.97467,9.05688
20.2603,-0.32081,-2.71132,9.26756
20.2901,-0.31004,-2.78314,9.17538
20.3019,-0.25018,-2.86693,9.36093
20.3267,-0.20350,-2.93876,9.40043
20.3475,-0.37946,-2.85377,9.19813
20.3886,-0.54466,-2.79631,9.25678
20.3894,-0.38665,-2.77835,9.26037
20.4055,-0.31842,-2.84778,9.32861
20.4476,-0.33039,-2.90883,9.29509
20.4476,-0.32799,-2.83342,9.23045
20.4593,-0.45727,-2.81546,9.21608
20.4868,-0.49558,-2.86574,9.22446
20.5021,-0.33637,-2.82504,9.25918
20.5346,-0.33637,-2.84180,9.27833
20.5507,-0.40221,-2.87651,8.61995
20.5650,-0.43333,-2.71251,9.44352
20.5758,-0.05387,-2.77237,9.36811
20.5940,-0.19033,-2.88010,9.24361
