time,X_value,Y_value,Z_value
Started:,Dec 05 2019,17:52:11:716, 
8.1861,0.12928,-3.80063,8.47631
8.1974,0.34236,-3.17338,8.24408
8.2228,0.89659,-3.40201,8.25246
8.2521,0.88103,-3.45708,8.77198
8.2522,0.89300,-3.40800,8.79831
8.2893,0.96243,-3.56960,8.62833
8.2893,0.79723,-3.39723,8.28358
8.3159,1.12882,-3.60551,8.21774
8.3468,1.04024,-3.95984,8.84260
8.3468,1.23176,-4.35726,8.95752
8.3769,1.63158,-4.00413,9.21130
8.4012,2.00506,-4.44105,9.48781
8.4220,2.28517,-4.39557,9.21728
8.4339,2.49824,-4.23157,8.97667
8.4465,2.26961,-3.84253,8.11001
8.4884,2.05533,-4.03286,8.89527
8.4885,2.04815,-3.78627,8.38772
8.5127,1.82670,-3.87605,8.73607
8.5472,2.05174,-3.75754,9.38247
8.5472,2.32108,-3.31224,9.42557
8.5818,2.65266,-3.08240,9.15384
8.5977,2.91841,-2.97108,8.71691
8.6128,2.79870,-2.96150,8.58883
8.6210,2.21095,-3.00340,8.91443
8.6478,2.32826,-3.03452,8.89767
8.6730,2.04456,-3.18535,8.99942
8.6891,1.39217,-3.28470,9.09039
8.7115,1.17191,-3.68212,9.05209
8.7322,0.59254,-3.79225,9.32501
8.7469,0.99595,-4.04004,9.34776
8.7795,0.71584,-3.97780,8.64629
8.7919,0.42136,-4.16813,8.19261
8.8222,0.33876,-4.32973,8.50982
8.8222,0.20589,-5.17245,9.45669
8.8469,-0.39503,-5.31370,9.38367
8.8893,-1.23057,-5.04317,8.68459
8.8894,-1.43287,-4.78102,8.00108
8.9175,-0.88462,-4.58949,7.98432
8.9472,-0.22624,-4.46739,8.33984
8.9472,0.06344,-4.43626,8.72649
8.9699,0.38545,-4.15376,8.85936
8.9978,0.88941,-4.35127,8.81746
9.0216,1.18867,-4.31776,8.85697
9.0216,0.93250,-3.90717,9.38008
9.0508,0.58057,-3.93231,9.54288
9.0877,0.31842,-3.63065,9.30107
9.0877,0.37587,-3.56601,9.08201
9.0975,0.89060,-3.70008,8.95872
9.1474,1.36224,-3.55404,8.83901
9.1474,1.19585,-3.26914,8.61397
9.1887,1.00313,-3.37568,8.38653
9.1887,0.89539,-3.35772,8.68938
9.2017,0.68711,-3.47144,9.00899
9.2219,0.82237,-3.45349,9.00421
9.2444,1.21141,-3.07881,8.94675
9.2660,1.39935,-2.94833,8.64509
9.2888,1.34788,-2.95551,8.79712
9.3160,1.25331,-3.10036,8.88929
9.3292,1.55377,-3.07642,9.08561
9.3466,2.08646,-2.95551,9.20172
9.3551,2.48388,-2.88369,9.24960
9.3848,2.72089,-2.77596,9.24960
9.3975,2.48029,-2.78314,9.03892
9.4222,2.34502,-2.46832,8.77557
9.4432,2.33903,-2.56169,8.79472
9.4893,2.48388,-2.63351,9.12152
9.4893,2.57246,-2.55450,9.39444
9.5023,2.60119,-2.64309,9.26756
9.5469,2.53535,-2.85496,9.19094
9.5470,2.47430,-2.90644,9.13109
9.5547,2.43480,-2.91482,9.07962
9.5832,2.41445,-3.00100,9.11194
9.6015,2.29115,-3.15183,9.14426
9.6230,2.06850,-3.18774,9.22686
9.6467,2.00266,-3.28470,9.12391
9.6815,1.74410,-3.30625,8.91922
9.6815,1.54898,-3.38286,8.88330
9.7127,1.82550,-3.44870,8.94435
