time,X_value,Y_value,Z_value
Started:,Dec 05 2019,17:55:46:145, 
11.4630,0.36151,-3.91315,9.26037
11.5176,0.14604,-3.84253,9.06526
11.5176,0.31842,-3.60192,8.98026
11.5203,0.63324,-3.51573,9.02216
11.5693,0.56620,-3.35892,8.83422
11.5693,0.20829,-3.25837,8.56130
11.5827,0.03232,-3.32899,8.74684
11.6036,0.02873,-3.46426,8.70734
11.6403,-0.03950,-3.37329,8.85457
11.6403,0.06225,-3.32421,9.13708
11.6646,0.00000,-3.37448,9.17658
11.7016,-0.19512,-3.31942,9.14067
11.7016,-0.21427,-3.15542,9.15025
11.7383,-0.12569,-2.93277,9.23883
11.7384,-0.22983,-2.77237,9.28432
11.7585,-0.06464,-2.91122,9.19813
11.8033,0.30764,-2.82623,9.27594
11.8033,0.06943,-2.68618,9.24242
11.8214,-0.18794,-3.03213,9.29988
11.8647,0.03352,-3.23084,9.33220
11.8647,0.24061,-3.17218,9.43036
11.8765,-0.01556,-3.31224,9.46028
11.9180,-0.22624,-3.60432,9.22207
11.9180,-0.19392,-3.51095,8.87253
11.9384,0.06225,-3.52890,8.89887
11.9682,0.26694,-3.77669,9.08321
11.9958,0.23462,-3.57918,8.91562
11.9959,0.04309,-3.56960,8.89767
12.0174,-0.02873,-3.80542,9.03054
12.0560,0.11851,-4.04962,9.07124
12.0561,0.13168,-4.06877,9.09039
12.1172,0.20470,-3.73120,8.75043
12.1172,0.07901,-3.58995,8.54813
12.1172,0.28609,-3.69769,8.78754
12.1438,0.53987,-3.68691,9.05688
12.1686,0.46805,-3.68332,9.11912
12.1734,0.08738,-3.64621,8.90605
12.2033,-0.26934,-3.50855,8.64270
12.2174,-0.32679,-3.39842,8.92520
12.2337,0.02155,-3.58037,9.06525
12.2661,0.21906,-3.54686,9.01258
12.2957,0.05626,-3.40680,8.90365
12.2957,-0.12449,-3.53130,8.98026
12.3180,-0.33158,-3.69529,8.91802
12.3374,-0.21068,-3.56362,8.70734
12.3527,-0.21667,-3.41518,8.51940
12.4048,-0.31722,-3.46666,8.75163
12.4061,-0.28729,-3.68093,9.04490
12.4110,-0.29687,-3.87964,9.10236
12.4657,-0.22624,-3.92752,8.94435
12.4657,-0.18435,-3.62945,8.77796
12.4711,-0.03831,-3.28351,8.77198
12.5164,0.25138,-3.31583,9.34896
12.5164,0.45368,-3.48102,9.64702
12.5325,0.24420,-3.61150,9.30466
12.5700,-0.28490,-3.50257,8.96949
12.5902,-0.43333,-3.31822,8.93956
12.5902,0.14365,-2.98544,9.10835
12.6181,0.53508,-3.09078,9.36212
12.6580,0.28250,-3.15303,9.01258
12.6580,0.13766,-2.99023,8.78634
12.6700,0.12330,-2.92080,8.86535
12.7087,0.05147,-3.09318,8.96470
12.7087,-0.15562,-3.24640,9.18137
12.7379,-0.17716,-3.52292,9.56682
12.7684,-0.01197,-3.47743,9.43873
